time,gain
163.303,76.75
163.404,76.75
163.504,76.14
163.606,76.14
163.707,67.03
163.811,77.04
163.912,78.80
164.013,76.36
164.114,76.36
164.215,69.36
164.318,62.08
164.420,77.55
164.525,76.65
164.625,74.90
164.726,74.56
164.826,77.32
164.927,75.43
165.028,75.52
165.128,75.52
165.230,67.48
165.333,59.66
165.435,76.30
165.536,74.97
165.636,74.97
165.738,66.16
165.840,66.26
165.943,75.38
166.044,76.16
166.145,76.16
166.245,66.35
166.347,67.34
166.450,59.35
166.551,77.95
166.651,75.83
166.752,75.83
166.853,68.48
166.954,68.56
167.058,60.65
167.159,78.70
167.260,78.70
167.361,70.49
167.465,61.05
167.565,78.85
167.666,78.84
167.767,78.84
167.869,78.12
167.972,62.21
168.073,62.21
168.174,79.42
168.275,69.92
168.378,63.35
168.480,63.35
168.581,78.22
168.682,68.14
168.785,59.29
168.887,76.36
168.988,76.36
169.088,67.60
169.190,66.93
169.293,57.28
169.395,75.26
169.495,75.26
169.597,65.46
169.699,65.57
169.801,66.78
169.903,67.83
170.005,67.75
170.107,68.31
170.209,59.48
170.311,67.61
170.412,78.03
170.513,78.03
170.614,69.39
170.716,69.20
170.819,61.47
170.920,78.70
171.021,78.70
171.123,68.85
171.225,70.64
171.328,62.28
171.430,81.27
171.530,81.27
171.632,72.06
171.733,72.01
171.836,81.74
171.937,81.74
172.039,75.92
172.141,73.26
172.243,72.76
172.346,66.42
172.448,83.12
172.550,83.06
172.651,83.06
172.752,81.20
172.854,81.20
172.955,71.95
173.057,74.14
173.159,72.72
173.262,81.14
173.363,81.14
173.464,73.19
173.566,80.60
173.668,80.60
173.769,70.67
173.871,70.67
173.974,62.17
174.075,79.93
174.175,79.93
174.277,75.87
174.379,75.87
174.481,69.21
174.583,79.12
174.684,79.12
174.785,69.79
174.888,62.35
174.989,79.47
175.090,79.47
175.191,67.86
175.292,67.15
175.394,68.42
175.496,66.85
175.598,74.02
175.699,74.95
175.803,59.03
175.904,75.18
176.005,75.18
176.106,65.51
176.208,65.76
176.311,76.56
176.412,76.56
176.513,65.61
176.615,65.72
176.717,65.06
176.821,57.37
176.922,76.06
177.023,76.06
177.124,67.18
177.226,69.90
177.329,67.25
177.431,75.22
177.533,75.22
177.634,75.62
177.735,67.95
177.837,66.88
177.939,66.76
178.040,67.94
178.144,60.57
178.245,77.84
178.346,77.84
178.447,68.48
178.550,60.74
178.652,78.75
178.753,77.76
178.856,61.85
